id,name,slug
2935,手抱胸,_1323
2274,倒轉,_1025
3007,不如,_1354
2276,魔女的夜宴,_1026
2277,Kanahei,kanahei
2943,倉鼠哭泣,_1327
2279,松鼠,_1027
3305,苦惱,_1485
2281,地獄松鼠,_1028
2950,文鳥,_1329
2283,綾地寧寧,_1029
2285,桐谷華,_1030
3309,好萌,_1487
2287,寧寧,_1031
3023,寫不完,_1361
2289,サノバウィッチ,_1032
3311,流鼻血,_1488
2291,黑白,_1033
2292,Thug Life,thug-life
3031,硬,_1365
2294,我全都要,_1034
3313,花式爆炸,_1489
2296,福茄,_1035
3039,我覺得可以,_1369
2298,情緒穩定,_1036
6683,FC2,fc2
3315,跳窗,_1490
2301,大撥露,_1037
3046,火燒廚房,_1372
2303,中指,_1038
3335,是說謊的味道左右組合表符,_1499
2305,賽德克巴萊,_1039
3053,了解,_1375
2307,摸魚,_1040
3325,我跟你說,_1495
2309,不想散步,_1041
3061,藍島,_1378
2311,牛媽,_1042
2313,荒川弘,_1043
3069,動物朋友,_1382
2315,百姓貴族,_1044
3333,動畫,_1498
2317,神威,_1045
3077,萬歲,_1385
2319,九品芝麻官,_1046
2321,周星馳,_1047
2322,ARuFa,arufa
3084,雙手按讚,_1388
2324,柯基,_1048
2326,張嘴,_1049
2328,表情包,_1050
2330,伊麗莎白,_1051
2333,靜電,_1052
3297,FF,ff
2335,番長,_1053
8263,無影腳,_3499
2337,Electric Power!上下組合表符,electric-power
2816,あのね,_1273
2339,Electric Power!,electric-power_1
2830,Portal,portal
2341,懷疑人生,_1054
2962,你在大聲什麼啦,_1334
2343,懷疑貓生,_1055
2844,膜拜,_1284
2345,不,_1056
6708,神奇小卡,_2926
6736,朱印,_2939
3295,無法溝通,_1481
2347,打自己巴掌,_1057
2858,摸頭,_1290
2349,哥吉拉,_1058
2973,動畫繪師 酚酞瓜,_1338
2351,正宗哥吉拉,_1059
2872,衝撞,_1296
3337,薑母鴨,_1500
2355,哥吉拉橫三組合表符,_1060
2356,pixel art,pixel-art
2878,抖杯,_1297
2358,阿銀,_1061
2981,給糖,_1341
2360,陳孜昊,_1062
2361,YouTuber,youtuber
2888,畫不出來,_1302
2363,宋尚緯,_1063
2897,BUFF,buff
2365,大雄,_1064
3307,沉重的負擔,_1486
2367,迷宮飯,_1065
2907,叫,_1311
2369,懷疑,_1066
2916,繪師Syd Weiler,syd-weiler
2371,杯子,_1067
2991,我及格啦,_1346
2373,精靈,_1068
2923,西瓜,_1318
2375,金魚草,_1069
3317,珍珠奶茶,_1491
2377,尖叫,_1070
2930,警鴿,_1321
2379,仰望星空派,_1071
3001,用餐,_1351
2381,英國料理,_1072
2937,羊,_1324
2383,魚頭,_1073
2944,比YA,ya
2385,彈魚,_1074
3326,AA,aa
2387,必殺技,_1075
3009,報導,_1355
2389,河豚,_1076
6623,I7,i7
6660,YOI,yoi
2393,被海豚撞,_1078
3345,寶寶心裡苦寶寶不說,_1504
2395,美人魚,_1079
3025,畫不完,_1362
2397,吃魚,_1080
3352,Banana_re,banana_re
2399,海豚,_1081
2400,Angela Ziltener攝影海豚戳河豚橫四格組合表符,angela-ziltener
3033,沒有人愛你,_1366
2402,海豚戳河豚,_1082
3359,Love,love
2404,跑圈,_1083
3041,變身國王,_1370
2406,啊,_1084
3366,ARS,ars
2408,標點符號,_1085
3048,著火,_1373
2412,魯魯米,_1087
3055,LINE,line_1
2414,下半身,_1088
2415,CB2,cb2
3373,哎呀,_1516
2417,閃電,_1089
3063,睫毛,_1379
2419,飆車,_1090
3380,表符使用率No.1,no1
2421,車禍,_1091
3071,藪貓,_1383
2423,二毛,_1092
2425,皺眉,_1093
3079,按讚,_1386
2427,皺臉,_1094
3388,有病吃藥,_1523
2429,開車,_1095
3086,彎彎,_1389
2431,內褲戴頭,_1096
2432,Tokyo Drift in a Barbie Car,tokyo-drift-in-a-barbie-car
2433,二毛被退回的LINE貼圖,line
2434,Barbie Car,barbie-car
2436,激動到模糊,_1097
3092,完全同意,_1392
2438,東京甩尾,_1098
3097,cozy,cozy
2440,用兒童汽車東京甩尾,_1099
3396,OK的,ok_1
2442,這是一把有毒的刀,_1100
3103,沒,_1397
2444,有車快上,_1101
2446,沒時間解釋了快上車,_1102
3109,掰,_1400
2448,盯,_1103
3403,熊貓拜,_1529
2450,寶寶握拳,_1104
3119,火柴人,_1405
2452,厭世,_1105
2454,印章,_1106
3124,恰到好處,_1407
2456,鋼琴,_1107
3409,讚讚,_1532
2458,雞雞,_1108
3130,貝查臉,_1410
2460,ㄐㄐ,_1109
3414,PewDiePie,pewdiepie
2462,彈跳,_1110
3134,緊張,_1411
2464,炸蝦,_1111
2466,十四松,_1112
3140,賴皮,_1414
2468,小島秀夫,_1113
3418,香腸,_1536
2470,小島秀夫喝茶,_1114
3146,腹黑,_1417
2472,互相跟隨,_1115
2474,您的粉絲,_1116
3152,企鵝巴頭,_1420
2476,我的英雄學院,_1117
2477,MHA,mha
2479,相澤消太,_1118
3157,屁股,_1422
2481,冏摸,_1119
3162,Annoyed bird,annoyed-bird
2483,囧摸,_1120
2485,囧星人,_1121
2487,冏星人,_1122
2489,摸哥,_1123
2963,rainbowsheep2,rainbowsheep2
2491,互打,_1124
2818,阿諾內,_1274
2493,黎明卿,_1125
2974,line貼圖作者motoko yotsutani,linemotoko-yotsutani
2495,來自深淵,_1126
2832,portal,portal_1
2497,霓虹燈黎明與娜娜奇互看,_1127
2499,娜娜奇,_1128
2846,笑哭,_1285
2501,粉紅背景人指右,_1129
2983,發糖,_1342
2503,粉紅背景人頭動,_1130
2860,打,_1291
2505,四個外國人,_1131
2873,POP TEAM EPIC,pop-team-epic
2507,反應,_1132
3299,最終幻想,_1482
2880,抖,_1298
2993,感動,_1347
2514,粉紅背景人,_1135
2515,Reaction Guys,reaction-guys
2890,鴨頭,_1303
2517,外人四こま,_1136
3319,台灣,_1492
2519,桂,_1137
2520,4-frame foreigners,4-frame-foreigners
2899,慢速,_1307
2522,伊莉莎白,_1138
3003,這隻竹鼠中暑了,_1352
2524,禮物‧麥克風,_1139
2909,垃圾鴿,_1312
2526,布雷森特麥克,_1140
2527,Present Mic,present-mic
3327,2ch,2ch
2529,山田ひざし,_1141
2530,Yamada Hizashi,yamada-hizashi
2918,秀吉,_1316
10740,https://www.plurk.com/p/nb7l3m,httpswwwplurkcompnb7l3m
2533,YEAH,yeah
3011,阿寶,_1356
2535,不動卿,_1143
2925,守宮,_1319
2537,周華健,_1144
2931,pop子,pop
2539,已讀不回,_1145
3339,破窗,_1501
2541,人在江湖身不由己,_1146
2542,Stephen Colbert,stephen-colbert
2543,I fucking love cocaine,i-fucking-love-cocaine
2939,綿羊,_1325
2545,蜘蛛,_1147
3019,抓手,_1359
2547,扣扣熊,_1148
2946,YA,ya_1
2549,靈光一閃,_1149
2551,漫畫,_1150
3027,對話框,_1363
2553,蛇,_1151
2555,丟火把,_1152
3035,帥,_1367
2557,營火噗浪,_1153
2559,囧叔,_1154
2561,營火噗浪左右組合表符,_1155
2562,Jon Stewart,jon-stewart
3050,燙,_1374
3354,顛倒香蕉,_1508
3057,正港奇片,_1376
2566,棒棒糖,_1157
2568,爬蟲類,_1158
3065,睫毛子,_1380
2570,扣血,_1159
2571,Sam Griner,sam-griner
3361,ラブラブ,_1511
2573,成功小子,_1160
2575,脫口秀主持人,_1161
2577,殤不患,_1162
3081,臉書,_1387
2579,殤叔問號,_1163
3368,耶咿,_1514
2581,酒,_1164
3088,貓貓蟲,_1390
2583,手,_1165
2585,岩漿,_1166
3094,遊戲王,_1393
2587,三人在車上搖頭三格組合表符,_1167
8265,閒,_3500
2589,愛麗絲夢遊仙境,_1168
3099,臭,_1395
2591,文香蛙蛙,_1169
2593,藏狐,_1170
3105,機,_1398
2595,鷺澤文香,_1171
3382,神馬,_1520
2597,衛生紙,_1172
3111,魔法禁書目錄,_1401
2599,掩面,_1173
2601,監獄兔,_1174
3113,火場,_1402
2603,救護車,_1175
3390,蓋章,_1524
2605,送醫,_1176
3115,一方通行,_1403
2607,急救,_1177
2609,救護車左右組合表符,_1178
3121,白色小人,_1406
2611,享受,_1179
3398,面面相覷,_1527
2613,鍵盤,_1180
3126,頭腦不好的人,_1408
2615,章魚,_1181
3131,Pacha,pacha
2617,癱軟,_1182
2619,車,_1183
3136,大大發糧啦,_1412
2621,阿德利企鵝,_1184
3405,秀秀,_1530
2623,可愛到心臟病發,_1185
2624,119,119
3142,標籤待補,_1415
2626,抱胸,_1186
2628,殺蟲,_1187
3148,甩腳,_1418
2630,心臟痛,_1188
3153,Penguin Slap,penguin-slap
2632,HNNNNNNG,hnnnnnng
3411,落淚,_1533
2634,穿心(物理),_1189
3159,凶,_1423
2636,心臟,_1190
3163,漫畫by False Knees,by-false-knees
3166,鴕鳥,_1425
2640,暴動,_1192
3168,雪地,_1426
2642,摀胸口,_1193
2964,DeviantART,deviantart
2644,幻肢,_1194
2820,白血球,_1275
2646,冷靜,_1195
2647,True Story,true-story
2833,YOU SHALL NOT PASS,you-shall-not-pass
2649,P助,p_1
2975,shinkoushin-kun,shinkoushin-kun
2651,舉,_1196
2848,邊吃邊哭,_1286
2653,刺蝟,_1197
2655,菇雞,_1198
2656,Bag Raiders - Shooting Stars,bag-raiders-shooting-stars
2862,新世紀福音戰士,_1292
2658,經紀人,_1156
2874,pop子和pipi美的日常,poppipi
2660,跳針,_1199
2985,白色生物,_1343
2662,撐地板,_1200
2882,風中凌亂,_1299
3301,慈祥,_1483
2666,轉帽子,_1202
2892,雀躍,_1304
2668,迷幻,_1203
2669,3D,3d
2995,白色麻糬,_1348
2671,建模,_1204
6684,Ameba,ameba
6710,發燒,_2927
2901,喝茶壓壓驚,_1308
2673,立體化,_1205
3321,甩雞雞,_1493
2675,浪費才能,_1206
2676,3D建模@resnard,3dresnard
2911,吹口哨,_1313
2678,營火噗浪左右組合表符(快),_1207
3005,竹鼠,_1353
2680,轉菇蓋,_1208
2920,翻跟斗,_1317
2682,飛,_1209
3341,討厭啦,_1502
2684,星光小菇,_1210
2927,推書,_1320
2686,小白臉,_1211
3013,探險活寶,_1357
2688,旋轉雞翅,_1212
2933,驕傲,_1322
2690,淡定,_1213
3329,是說謊的味道,_1496
2692,汗顏,_1214
2694,汗,_1215
3021,抓抓,_1360
2696,安詳,_1216
2948,菸,_1328
2698,升天,_1217
2700,堵嘴,_1218
3029,胯下一緊,_1364
2702,綠谷出久,_1219
3349,藍瘦香菇,_1506
2704,期待,_1220
3037,苦笑,_1368
2706,噴血,_1221
2708,舉槍自盡,_1222
3044,熊本熊,_1371
2710,槍,_1223
3051,rofl,rofl
2712,吃爆米花,_1224
3356,你知道的,_1509
2714,吃瓜,_1225
3059,奇片,_1377
2716,互傳,_1226
2718,吃藥,_1227
3067,竊笑,_1381
2720,藥,_1228
3363,不可說,_1512
2722,掌聲鼓勵,_1229
3075,太鼓達人,_1384
2724,冒汗,_1230
3082,fb,fb
2726,疊,_1231
3090,紙箱,_1391
2730,圖文不符,_1233
3370,心情複雜,_1515
3096,堆積,_1394
2733,啄,_1234
2734,戳臉,_1235
2736,戳,_1236
3101,女,_1396
2738,雷,_1237
3377,心動的感覺,_1518
2740,小黃臉,_1238
2741,OAO,oao
3107,老,_1399
2743,愣,_1239
2744,rabbit with beautiful legs,rabbit-with-beautiful-legs
2746,美腿兔,_1240
3117,燒,_1404
2748,大驚失色,_1241
3122,^q^,q
2750,揍,_1242
3384,喂,_1521
2752,磨蹭,_1243
3128,頭の良い人と悪い人の物の見方の違い,_1409
2754,淚眼汪汪,_1244
3132,When The Sun Hits That Ridge Just Right,when-the-sun-hits-that-ridge-just-right
2756,眼神死,_1245
2758,往上看,_1246
3138,寫死你,_1413
2761,消失,_1247
3392,魔法棒,_1525
2763,神隱,_1248
3144,求作品角色來源,_1416
2765,忍者,_1249
2767,惡魔,_1250
3150,走路,_1419
2769,摀嘴,_1251
3400,拿去辣,_1528
2771,鵝,_1252
3155,埋頭,_1421
2773,鴿子,_1253
2775,布丁,_1254
3161,來幹架啊,_1424
2777,凝聚,_1255
2778,worship,worship
3164,原址http://falseknees.com/158.html,httpfalsekneescom158html
2780,移動,_1256
2782,程式碼,_1257
6627,ツキウタ。,_2903
2786,海苔,_1259
2788,兔女郎,_1260
2790,巫師,_1261
2792,傳送門,_1262
2793,GYARI,gyari
2795,紲星あかりは,_1263
2797,アカリがやってきたぞっ,_1264
2798,Akari來了哦,akari
2800,狀聲詞,_1265
3170,閉眼,_1427
3172,亂入,_1428
3323,奇觀,_1494
3174,路人,_1429
3343,擺手,_1503
3176,牙刷,_1430
3331,遊戲,_1497
3178,刷頭,_1431
3180,敲碗,_1432
3351,反向香蕉,_1507
3182,焦糖舞,_1433
3183,Caramelldansen,caramelldansen
3185,看報紙,_1434
3186,Birds with Arms,birds-with-arms
3358,飄愛心,_1510
3188,替鳥加上手手,_1435
3190,鳥人,_1436
3365,亂碼,_1513
3192,漢堡,_1437
3193,美食評論家Daym Drops,daym-drops
3371,emmm,emmm
3195,堡到不行,_1438
3196,OH MY DAYUM,oh-my-dayum
3197,Five Guys,five-guys
6663,B-PROJECT,b-project
3199,2204355 / Coxinha Roll,2204355-coxinha-roll
3200,KFC,kfc
3202,雞腿,_1439
3379,撫掌大笑,_1519
6685,7-11,7-11
3206,藥研,_1441
3207,Racist KFC Commercial,racist-kfc-commercial
3386,嗯哼,_1522
3209,羊駝,_1442
3211,絕望,_1443
3394,牆裂,_1526
3401,老鼠GO,go
3215,機器狼,_1445
3407,哇咿,_1531
8219,咀嚼,_3483
3219,敲,_1447
3413,神明,_1534
3221,魔術,_1448
3223,阿斯謝糧,_1449
3416,倒抽一口氣,_1535
3225,你懂的,_1450
3227,貓咪老師,_1451
3420,甜點,_1537
3229,夏目友人帳,_1452
3230,Snoop Dogg Dance,snoop-dogg-dance
3231,Drop It Like It's Hot by Snoop Dogg,drop-it-like-its-hot-by-snoop-dogg
3232,Supa Hot Fire,supa-hot-fire
3234,奶頭貓,_1453
3422,波堤,_1538
3236,甩手手,_1454
3238,毯毯,_1455
10742,沉思者,_4192
3240,冬天,_1456
3242,冷,_1457
3426,巧克力,_1540
3244,魔法使的新娘,_1458
3246,魔法使いの嫁,_1459
3428,綠豆糕,_1541
3248,艾利亞斯,_1460
3250,骨頭,_1461
3430,牛排,_1542
6629,愛啾,_2904
3254,銀之君,_1463
3432,一口香腸,_1543
3256,銀花,_1464
3258,西魯基,_1465
6664,B-PRO,b-pro
3260,親吻,_1466
3262,親額頭,_1467
3436,羊排,_1545
3264,羽鳥智世,_1468
3266,夜之愛子,_1469
3438,阿里巴巴,_1546
3268,鋼管,_1470
3439,MAGI魔奇少年,magi
3270,鋼管舞,_1471
3271,pole dancing bunny,pole-dancing-bunny
3273,萬象物語,_1472
3274,Sdorica,sdorica
3441,關愛臉,_1547
3276,彈丸論破,_1473
3278,他好像永遠對著你笑，笑得你心裡發寒,_1474
3443,蝦,_1548
3445,舒芙蕾,_1549
3447,鮭魚三格組合表符,_1550
6686,小7,7
3451,載入中,_1551
3453,茶泡飯,_1552
3455,生魚片,_1553
3457,(」・ω・)」うー!(/・ω・)/にゃー!,_1554
3461,拉麵,_1556
3463,鼻管麵,_1557
3465,炸豬排,_1558
3467,派,_1559
3469,蘋果派,_1560
3471,刈包,_1561
3473,肉燥飯,_1562
3475,可麗餅,_1563
3477,兔斯基,_1564
3479,可露麗,_1565
3481,Troll face,troll-face_1
3483,天使之鈴,_1566
3484,Canelé,canele
3486,德田秋聲,_1567
3488,小泉八雲,_1568
3490,正宗白鳥,_1569
3492,田山花袋,_1570
3494,雞排,_1571
3496,國木田獨步,_1572
3498,武者小路實篤,_1573
3500,太宰治,_1574
3502,味噌湯,_1575
3504,茶,_1576
6712,瘦身,_2922
3508,不貞寢,_1577
3510,可樂餅,_1578
3512,咖哩飯,_1579
3514,可樂,_1580
3516,滷味,_1581
3518,春捲,_1582
3520,星巴克,_1583
3522,星冰樂,_1584
3524,潑水歌,_1585
6738,地雷,_2940
3527,藍亦明,_1586
3529,荒木飛呂彥,_1587
3531,啊哈哈哈,_1588
3533,抽菸,_1589
3535,困擾,_1590
3537,布加拉提,_1591
3539,這是替身攻擊,_1592
10761,可口可樂,_4197
3543,西薩‧齊貝林,_1594
3545,菜刀,_1595
3547,刺殺,_1596
3549,手槍,_1597
3551,榔頭,_1598
3553,魔鬼終結者,_1599
3555,右手,_1600
3557,左手,_1601
3559,阿爾卑斯山的少女,_1602
3561,小蓮,_1603
3563,小豆子,_1604
3565,跳跳虎,_1605
3567,笨笨的死法,_1606
3569,花園牆外,_1607
3571,白雪公主,_1608
3573,迪士尼,_1609
3575,勇者赫魯庫,_1610
3577,嗶嗚咿,_1611
3579,聖哥傳,_1612
3581,佛陀,_1613
3583,鬼燈的冷澈,_1614
3585,搞笑漫畫日和,_1615
3587,唐三藏,_1616
3589,兔美,_1617
3591,螢光棒,_1618
3593,小浣熊,_1619
3595,少女漫畫,_1620
3596,ONE,one
3598,一拳超人,_1621
3600,電電鼠,_1622
3602,精靈寶可夢,_1623
3604,伊布,_1624
3606,可達鴨,_1625
3608,山獸神,_1626
3610,魔法公主,_1627
3612,宮崎駿,_1628
3614,ㄤㄤ包,_1629
3616,燃燒殆盡,_1630
3618,馬,_1631
8267,壯,_3501
3622,猴子,_1633
3624,湯瑪士小火車,_1634
3626,米飛兔,_1635
6783,刀審,_2958
3630,掩埋,_1637
3634,黃金開口笑,_1639
3636,刀,_1640
3638,撕臉皮,_1641
3640,叉手,_1642
3642,指上面,_1643
3644,傷腦筋,_1644
3646,翻白眼,_1645
6803,拜神,_2967
6823,Skype,skype_1
3648,西畫,_1646
3650,名畫,_1647
3652,訝異,_1648
3654,不解,_1649
3656,獸,_1650
3658,巴洛克式白眼,_1651
3660,奇文共賞,_1652
3662,小勞勃道尼,_1653
3664,神樂,_1654
3666,動物方城市,_1655
3668,茱蒂,_1656
3670,腦子有病,_1657
3672,腦子是個好東西,_1658
3674,我覺得你這裡有問題,_1659
3676,憐憫,_1660
3679,Zootopia,zootopia_1
3682,小S,s
3684,望天,_1662
3686,王牌大律師,_1663
3688,堺雅人,_1664
3689,pocky,pocky
3691,輕鬆百合,_1665
3693,搖曳百合,_1666
3695,歲納京子,_1667
3697,風,_1668
3699,來了,_1669
3701,キタ,_1670
3703,劉子千,_1671
3705,翻車,_1672
3707,加賀,_1673
3709,小小兵,_1674
3711,牧瀨紅莉栖,_1675
3713,命運石之門,_1676
3715,助手,_1677
3717,錯愕,_1678
3719,嘆氣,_1679
3721,←喂,_1680
6631,哀啾,_2905
3724,北方,_1681
3726,夠了 北方都看不下去了,_1682
3728,跑馬燈,_1683
3730,錢都給你,_1684
6665,Bプロ,b
6687,-4,-4
3735,Neneko,neneko
8223,吐水,_3484
3739,凝重,_1688
3741,凝視,_1689
3743,不對哦,_1690
3745,食指,_1691
3747,一百分,_1692
3748,100分,100
3750,不採用,_1693
3752,受夠了,_1694
3754,病嬌,_1695
3756,吐司,_1696
3758,伸縮,_1697
3760,升降,_1698
3762,切,_1699
3764,剁,_1700
3766,嘟嘴,_1701
3768,不甘,_1702
3770,釋懷,_1703
3772,揮,_1704
3774,棍棒,_1705
3776,被療癒,_1706
3778,娘娘腔,_1707
3780,不用,_1708
3782,別鬧了,_1709
3784,閃,_1710
3786,星星,_1711
3788,舉槍,_1712
3790,自盡,_1713
3792,曉美焰,_1714
3794,島風,_1715
3796,山羊,_1716
3797,Steins；Gate,steinsgate
3799,岡部倫太郎,_1717
3801,鳳凰院凶真,_1718
3802,Re:從零開始的異世界生活,re
3804,帕克,_1719
3806,魔獸,_1720
3808,蝶式,_1721
3810,彈,_1722
3812,撐頭,_1723
3814,梓喵,_1724
3816,輕音部,_1725
3817,K-ON!,k-on
3819,樂章,_1726
3821,氣到,_1727
3823,樂譜,_1728
6714,泣笑,_2928
3827,祈禱,_1730
3829,拜託,_1731
3831,娪莎姬,_1732
3833,毒刀,_1733
3835,勇者義彥,_1734
3837,坐,_1735
3839,吞,_1736
3841,大白貓,_1737
3843,黑臉,_1738
3845,皮卡丘,_1739
3847,閃躲,_1740
3849,桐谷直葉,_1741
3851,莉法,_1742
3853,刀劍神域,_1743
3855,美樹沙耶香,_1744
3857,我真是笨蛋,_1745
3859,小爽,_1746
3861,砍,_1747
3863,爆走,_1748
3865,莊園大師,_1749
3869,ㄇㄌ躺,_1751
3870,Lady Gaga,lady-gaga
3873,嚇倒,_1752
3875,滾遠,_1753
3877,鑽,_1754
3879,鑽頭,_1755
3881,開窗,_1756
3883,跳樓,_1757
3885,鈴仙·優曇華院·因幡,_1758
3887,麻美,_1759
3889,咬頭,_1760
3891,霧雨魔理沙,_1761
3893,骰子,_1762
3895,無限,_1763
3897,吹響吧！上低音號,_1764
3899,黃前久美子,_1765
3901,黃立成,_1766
3903,鏡音鈴,_1767
3905,磨牆,_1768
3907,崩壞,_1769
3909,全聯福利中心,_1770
3911,貞子,_1771
3913,頭放桌上,_1772
3915,戀愛研究所,_1773
3917,真木夏緒,_1774
3919,打頭,_1775
3921,倉橋莉子,_1776
3922,BLACK ROCK SHOOTER,black-rock-shooter
3924,斯巴達,_1777
6740,昨日,_2936
3928,捧臉,_1779
3930,不願意,_1780
3932,曉,_1781
3934,字牌,_1782
3936,各務原撫子,_1783
3938,搖晃,_1784
3940,搖曳露營,_1785
3942,浣熊,_1786
8302,技技NO左右組合表符,no_1
5277,好棒棒,_2403
3944,景濤,_1787
6632,ichu,ichu
3946,轉不停,_1788
5294,傳教,_2411
3948,大眼怪,_1789
10653,https://emos.plurk.com/f53495baa269640a1c1ff314096a18bc_w45_h45.gif,httpsemosplurkcomf53495baa269640a1c1ff314096a18bc_w45_h45gif
3950,允悲,_1790
5312,拳頭,_2420
6667,樂天,_2917
3954,抱歉,_1792
5329,新台幣,_2428
3956,正座,_1793
3958,搓手,_1794
5347,美美,_2437
3960,搭肩,_1795
6689,超商,_2919
3962,怪獸電力公司,_1796
5364,隱藏版,_2445
3964,麥可·華斯基,_1797
3966,消音廢噗,_1798
5382,美金,_2454
3968,氣到發抖,_1799
6716,蝴蝶結,_2929
3970,動茲動茲,_1800
8271,膚色貓伸縮組合表符,_3502
3972,假人頭,_1729
5416,泡麵,_2470
3974,在下坂本有何貴幹,_1801
6742,攝影,_2941
3976,火,_1802
6763,誕生日,_2951
3978,營火,_1803
3980,來回反覆跳,_1804
5453,鄧不利多,_2486
3982,尼克,_1805
6785,刀女審,_2959
3984,張學友臉,_1806
5471,珍珠,_2493
3986,揉,_1807
8304,求你,_3514
3988,搓,_1808
5489,鋼之鍊金術師,_2502
3990,赤座燈里,_1809
5506,Hey Man You See That Guy Over There,hey-man-you-see-that-guy-over-there
3992,上班不要看,_1810
5520,Line貼圖Anonymous life系列,lineanonymous-life
3994,甩尾,_1811
5550,My brain is full of fuck,my-brain-is-full-of-fuck
3996,戴墨鏡,_1812
6805,有神快拜,_2968
3998,開燈,_1813
3999,Dora,dora
5560,眼睛,_2530
4001,抱抱,_1814
5573,skype,skype
4003,杯麵,_1815
8332,鬍子,_3527
4005,大英雄天團,_1816
5590,好男人,_2540
4007,阿甘妙世界,_1817
5607,3,3_3
4009,白貓project,project_1
4010,Fap Guy,fap-guy
6825,深蹲,_2973
4012,打手槍,_1818
5625,阿姆斯壯,_2554
4014,智障,_1819
6842,監獄,_2980
4016,關於我轉生變成史萊姆這檔事,_1820
5643,哼哼,_2563
4018,転生したらスライムだった件,_1821
4020,警察先生就是這個人,_1822
5661,愛德,_2571
4022,犀利,_1823
6860,重岡大毅,_2988
4024,紅茶,_1824
5679,蠍子?,_2580
4026,瑪露希爾,_1825
4028,マルシル,_1826
5696,人工智障,_2588
4030,受傷,_1827
6878,倒車,_2995
4032,史萊姆,_1828
5713,受不了,_2596
4034,利姆路·坦派斯特,_1829
4036,蹭,_1830
5726,瓢蟲少女,_2602
4038,搖鈴,_1831
6895,蒲公英,_3003
4040,招喚,_1832
5741,小明,_2608
4042,開門,_1833
8375,甄嬛,_3540
4044,吃飯嘍,_1834
5759,觀望,_2616
4046,噓,_1835
5782,potofu-chan,potofu-chan
4048,揉眼,_1836
6907,木曜4超玩,4_3
4050,眼淚,_1837
5784,霜月ポトフ,_2627
4052,望,_1838
4054,被摸頭,_1839
5802,啊啊,_2635
4056,雪,_1840
6922,烏鴉,_3011
4058,讀書,_1841
8400,兔丸,_3549
4060,冒出,_1842
6938,想睡巴哥,_3019
4062,抖動,_1843
5840,意味深長,_2653
4064,安潔莉卡,_1844
4066,渡河,_1845
5856,烤肉,_2661
4068,狼,_1846
6953,拋,_3026
4070,月月,_1847
5867,高中經典文化教材,_2665
4072,啾咪,_1848
4074,胸部,_1849
5879,草莓,_2670
4076,天堂,_1850
6969,江澤民,_3034
4078,鐵鍊,_1851
5889,咬,_2675
4080,資料銷毀,_1852
4081,ET,et
8436,志摩凜,_2805
4083,握手,_1853
5897,藍莓,_2679
4085,本本,_1854
4087,龍,_1855
5905,香爐,_2683
4089,空白文,_1856
4091,放閃,_1857
8469,神ノ救濟,_3571
4093,閃光,_1858
4094,D槽,d
4096,搖尾,_1859
8483,看手機,_3577
4098,除草,_1860
4100,遊戲人生劇場版,_1861
4101,NO GAME NO LIFE ZERO,no-game-no-life-zero
8496,平底鍋,_3581
